,date,unit,accu,change_rate,accu_qfq
74,2020-07-17,10.1255,1.0126,0.06,10.1258
75,2020-07-20,10.3028,1.0303,1.75,10.3028
76,2020-07-21,10.3125,1.0313,0.09,10.3128
77,2020-07-22,10.3654,1.0365,0.51,10.3648
78,2020-07-23,10.3557,1.0356,-0.09,10.3558
79,2020-07-24,10.1713,1.0171,-1.78,10.1708
80,2020-07-27,10.1412,1.0141,-0.3,10.1408
81,2020-07-28,10.199,1.0199,0.57,10.1988
82,2020-07-29,10.3123,1.0312,1.11,10.3118
83,2020-07-30,10.3166,1.0317,0.04,10.3168
84,2020-07-31,10.3686,1.0369,0.5,10.3688
85,2020-08-03,10.4904,1.049,1.17,10.4898
86,2020-08-04,10.4893,1.0489,-0.01,10.4888
87,2020-08-05,10.5459,1.0546,0.54,10.5458
88,2020-08-06,10.5597,1.056,0.13,10.5598
89,2020-08-07,10.4779,1.0478,-0.77,10.4778
90,2020-08-10,10.4772,1.0477,-0.01,10.4768
91,2020-08-11,10.4031,1.0403,-0.71,10.4028
92,2020-08-12,10.3399,1.034,-0.61,10.3398
93,2020-08-13,10.3789,1.0379,0.38,10.3788
94,2020-08-14,10.4256,1.0426,0.45,10.4258
95,2020-08-17,10.5178,1.0518,0.88,10.5178
96,2020-08-18,10.5583,1.0558,0.39,10.5578
97,2020-08-19,10.5075,1.0508,-0.48,10.5078
98,2020-08-20,10.4235,1.0424,-0.8,10.4238
99,2020-08-21,10.4447,1.0445,0.2,10.4448
100,2020-08-24,10.4701,1.047,0.24,10.4698
101,2020-08-25,10.4579,1.0458,-0.12,10.4578
102,2020-08-26,10.3658,1.0366,-0.88,10.3658
103,2020-08-27,10.3769,1.0377,0.11,10.3768
104,2020-08-28,10.4472,1.0447,0.68,10.4468
105,2020-08-31,10.4706,1.0471,0.22,10.4708
106,2020-09-01,10.4999,1.05,0.28,10.4998
107,2020-09-02,10.5334,1.0533,0.32,10.5328
108,2020-09-03,10.5075,1.0508,-0.25,10.5078
109,2020-09-04,10.4822,1.0482,-0.24,10.4818
110,2020-09-07,10.361,1.0361,-1.16,10.3608
111,2020-09-08,10.3419,1.0342,-0.18,10.3418
112,2020-09-09,10.236,1.0236,-1.02,10.2358
113,2020-09-10,10.1977,1.0198,-0.37,10.1978
114,2020-09-11,10.234,1.0234,0.36,10.2338
115,2020-09-14,10.2616,1.0262,0.27,10.2618
116,2020-09-15,10.2562,1.0256,-0.05,10.2558
117,2020-09-16,10.2194,1.0219,-0.36,10.2188
118,2020-09-17,10.195,1.0195,-0.24,10.1948
119,2020-09-18,10.2435,1.0244,0.48,10.2438
120,2020-09-21,10.2167,1.0217,-0.26,10.2168
121,2020-09-22,10.1664,1.0166,-0.49,10.1658
122,2020-09-23,10.1681,1.0168,0.02,10.1678
123,2020-09-24,10.0623,1.0062,-1.04,10.0618
124,2020-09-25,10.0374,1.0037,-0.25,10.0368
125,2020-09-28,10.0107,1.0011,-0.27,10.0108
126,2020-09-29,10.1009,1.0101,0.9,10.1008
127,2020-09-30,10.1364,1.0136,0.35,10.1358
128,2020-10-09,10.2204,1.022,0.83,10.2198
129,2020-10-12,10.3434,1.0343,1.2,10.3428
130,2020-10-13,10.3824,1.0382,0.38,10.3818
131,2020-10-14,10.3703,1.037,-0.12,10.3698
132,2020-10-15,10.3592,1.0359,-0.11,10.3588
133,2020-10-16,10.3539,1.0354,-0.05,10.3538
134,2020-10-19,10.2985,1.0299,-0.54,10.2988
135,2020-10-20,10.334,1.0334,0.34,10.3338
136,2020-10-21,10.3248,1.0325,-0.09,10.3248
137,2020-10-22,10.3432,1.0343,0.18,10.3428
138,2020-10-23,10.2706,1.0271,-0.7,10.2708
139,2020-10-26,10.2692,1.0269,-0.01,10.2688
140,2020-10-27,10.3226,1.0323,0.52,10.3228
141,2020-10-28,10.3374,1.0337,0.14,10.3368
142,2020-10-29,10.3515,1.0352,0.14,10.3518
143,2020-10-30,10.2645,1.0265,-0.84,10.2648
144,2020-11-02,10.2564,1.0256,-0.08,10.2558
145,2020-11-03,10.2963,1.0296,0.39,10.2958
146,2020-11-04,10.3064,1.0306,0.1,10.3058
147,2020-11-05,10.3822,1.0382,0.74,10.3818
148,2020-11-06,10.344,1.0344,-0.37,10.3438
149,2020-11-09,10.4223,1.0422,0.76,10.4218
150,2020-11-10,10.3927,1.0393,-0.28,10.3928
151,2020-11-11,10.379,1.0379,-0.13,10.3788
152,2020-11-12,10.3665,1.0367,-0.12,10.3668
153,2020-11-13,10.2993,1.0299,-0.65,10.2988
154,2020-11-16,10.3276,1.0328,0.27,10.3278
155,2020-11-17,10.275,1.0275,-0.51,10.2748
156,2020-11-18,10.2832,1.0283,0.08,10.2828
157,2020-11-19,10.2879,1.0288,0.05,10.2878
158,2020-11-20,10.308,1.0308,0.2,10.3078
159,2020-11-23,10.3852,1.0385,0.75,10.3848
160,2020-11-24,10.3986,1.0399,0.13,10.3988
161,2020-11-25,10.3601,1.036,-0.37,10.3598
162,2020-11-26,10.3405,1.0341,-0.19,10.3408
163,2020-11-27,10.3684,1.0368,0.27,10.3678
164,2020-11-30,10.3689,1.0369,0.0,10.3688
165,2020-12-01,10.4357,1.0436,0.64,10.4358
166,2020-12-02,10.4321,1.0432,-0.03,10.4318
167,2020-12-03,10.3877,1.0388,-0.43,10.3878
168,2020-12-04,10.3786,1.0379,-0.09,10.3788
169,2020-12-07,10.3524,1.0352,-0.25,10.3518
170,2020-12-08,10.3347,1.0335,-0.17,10.3348
171,2020-12-09,10.2997,1.03,-0.34,10.2998
172,2020-12-10,10.2728,1.0273,-0.26,10.2728
173,2020-12-11,10.2132,1.0213,-0.58,10.2128
174,2020-12-14,10.2144,1.0214,0.01,10.2138
175,2020-12-15,10.1598,1.016,-0.53,10.1598
176,2020-12-16,10.141,1.0141,-0.19,10.1408
177,2020-12-17,10.1893,1.0189,0.48,10.1888
178,2020-12-18,10.2223,1.0222,0.32,10.2218
179,2020-12-21,10.2947,1.0295,0.71,10.2948
180,2020-12-22,10.2295,1.023,-0.63,10.2298
181,2020-12-23,10.2522,1.0252,0.22,10.2518
182,2020-12-24,10.1921,1.0192,-0.59,10.1918
183,2020-12-25,10.2491,1.0249,0.56,10.2488
184,2020-12-28,10.2302,1.023,-0.18,10.2298
185,2020-12-29,10.1845,1.0185,-0.45,10.1848
186,2020-12-30,10.2617,1.0262,0.76,10.2618
187,2020-12-31,10.3657,1.0366,1.01,10.3658
188,2021-01-04,10.4599,1.046,0.91,10.4598
189,2021-01-05,10.5164,1.0516,0.54,10.5158
190,2021-01-06,10.52,1.052,0.03,10.5198
191,2021-01-07,10.5339,1.0534,0.13,10.5338
192,2021-01-08,10.5129,1.0513,-0.2,10.5128
193,2021-01-11,10.4561,1.0456,-0.54,10.4558
194,2021-01-12,10.5306,1.0531,0.71,10.5308
195,2021-01-13,10.4878,1.0488,-0.41,10.4878
196,2021-01-14,10.4615,1.0462,-0.25,10.4618
197,2021-01-15,10.4924,1.0492,0.3,10.4918
198,2021-01-18,10.5413,1.0541,0.47,10.5408
199,2021-01-19,10.5048,1.0505,-0.35,10.5048
200,2021-01-20,10.5255,1.0526,0.2,10.5258
201,2021-01-21,10.5883,1.0588,0.6,10.5878
202,2021-01-22,10.5905,1.0591,0.02,10.5908
203,2021-01-25,10.5803,1.058,-0.1,10.5798
204,2021-01-26,10.5131,1.0513,-0.64,10.5128
205,2021-01-27,10.5092,1.0509,-0.04,10.5088
206,2021-01-28,10.3638,1.0364,-1.38,10.3638
207,2021-01-29,10.2511,1.0251,-1.09,10.2508
208,2021-02-01,10.2729,1.0273,0.21,10.2728
209,2021-02-02,10.2683,1.0268,-0.04,10.2678
210,2021-02-03,10.2132,1.0213,-0.54,10.2128
211,2021-02-04,10.0853,1.0085,-1.25,10.0848
212,2021-02-05,10.0411,1.0041,-0.44,10.0408
213,2021-02-08,10.1112,1.0111,0.7,10.1108
214,2021-02-09,10.2554,1.0255,1.43,10.2548
215,2021-02-10,10.3234,1.0323,0.66,10.3228
216,2021-02-18,10.409,1.0409,0.83,10.4088
217,2021-02-19,10.4874,1.0487,0.75,10.4868
218,2021-02-22,10.5342,1.0534,0.45,10.5338
219,2021-02-23,10.4939,1.0494,-0.38,10.4938
220,2021-02-24,10.3932,1.0393,-0.96,10.3928
221,2021-02-25,10.3958,1.0396,0.03,10.3958
222,2021-02-26,10.3215,1.0322,-0.71,10.3218
223,2021-03-01,10.3963,1.0396,0.72,10.3958
224,2021-03-02,10.363,1.0363,-0.32,10.3628
225,2021-03-03,10.462,1.0462,0.96,10.4618
226,2021-03-04,10.3767,1.0377,-0.82,10.3768
227,2021-03-05,10.3642,1.0364,-0.12,10.3638
228,2021-03-08,10.2756,1.0276,-0.85,10.2758
229,2021-03-09,10.2311,1.0231,-0.43,10.2308
230,2021-03-10,10.2439,1.0244,0.13,10.2438
231,2021-03-11,10.3573,1.0357,1.11,10.3568
232,2021-03-12,10.3977,1.0398,0.39,10.3978
233,2021-03-15,10.3805,1.0381,-0.17,10.3808
234,2021-03-16,10.4007,1.0401,0.19,10.4008
235,2021-03-17,10.3992,1.0399,-0.01,10.3988
236,2021-03-18,10.4349,1.0435,0.34,10.4348
237,2021-03-19,10.3913,1.0391,-0.42,10.3908
238,2021-03-22,10.459,1.0459,0.65,10.4588
239,2021-03-23,10.3907,1.0391,-0.65,10.3908
240,2021-03-24,10.2874,1.0287,-0.99,10.2868
241,2021-03-25,10.2728,1.0273,-0.14,10.2728
242,2021-03-26,10.3305,1.0331,0.56,10.3308
243,2021-03-29,10.3579,1.0358,0.27,10.3578
244,2021-03-30,10.3663,1.0366,0.08,10.3658
245,2021-03-31,10.358,1.0358,-0.08,10.3578
246,2021-04-01,10.3972,1.0397,0.38,10.3968
247,2021-04-02,10.3984,1.0398,0.01,10.3978
248,2021-04-06,10.4072,1.0407,0.08,10.4068
249,2021-04-07,10.4223,1.0422,0.15,10.4218
250,2021-04-08,10.4333,1.0433,0.11,10.4328
251,2021-04-09,10.4213,1.0421,-0.12,10.4208
252,2021-04-12,10.3656,1.0366,-0.53,10.3658
253,2021-04-13,10.3332,1.0333,-0.31,10.3328
254,2021-04-14,10.3558,1.0356,0.22,10.3558
255,2021-04-15,10.3506,1.0351,-0.05,10.3508
256,2021-04-16,10.3892,1.0389,0.37,10.3888
257,2021-04-19,10.4817,1.0482,0.89,10.4818
258,2021-04-20,10.4888,1.0489,0.07,10.4888
259,2021-04-21,10.4679,1.0468,-0.2,10.4678
260,2021-04-22,10.4717,1.0472,0.04,10.4718
261,2021-04-23,10.4628,1.0463,-0.08,10.4628
262,2021-04-26,10.4487,1.0449,-0.13,10.4488
263,2021-04-27,10.4177,1.0418,-0.3,10.4178
264,2021-04-28,10.4378,1.0438,0.19,10.4378
265,2021-04-29,10.478,1.0478,0.39,10.4778
266,2021-04-30,10.4633,1.0463,-0.14,10.4628
267,2021-05-06,10.5007,1.0501,0.36,10.5008
268,2021-05-07,10.4926,1.0493,-0.08,10.4928
269,2021-05-10,10.5232,1.0523,0.29,10.5228
270,2021-05-11,10.5204,1.052,-0.03,10.5198
271,2021-05-12,10.5651,1.0565,0.42,10.5648
272,2021-05-13,10.5153,1.0515,-0.47,10.5148
273,2021-05-14,10.5664,1.0566,0.49,10.5658
274,2021-05-17,10.5854,1.0585,0.18,10.5848
275,2021-05-18,10.6054,1.0605,0.19,10.6048
276,2021-05-19,10.5979,1.0598,-0.07,10.5978
277,2021-05-20,10.5763,1.0576,-0.2,10.5758
278,2021-05-21,10.5864,1.0586,0.1,10.5858
279,2021-05-24,10.6001,1.06,0.13,10.5998
280,2021-05-25,10.6775,1.0678,0.73,10.6778
281,2021-05-26,10.7202,1.072,0.4,10.7198
282,2021-05-27,10.7515,1.0752,0.29,10.7518
283,2021-05-28,10.751,1.0751,0.0,10.7508
284,2021-05-31,10.7698,1.077,0.17,10.7698
285,2021-06-01,10.7802,1.078,0.1,10.7798
286,2021-06-02,10.7584,1.0758,-0.2,10.7578
287,2021-06-03,10.7658,1.0766,0.07,10.7658
288,2021-06-04,10.7685,1.0769,0.03,10.7688
289,2021-06-07,10.759,1.0759,-0.09,10.7588
290,2021-06-08,10.7348,1.0735,-0.22,10.7348
291,2021-06-09,10.7455,1.0746,0.1,10.7458
292,2021-06-10,10.771,1.0771,0.24,10.7708
293,2021-06-11,10.7618,1.0762,-0.09,10.7618
294,2021-06-15,10.6939,1.0694,-0.63,10.6938
295,2021-06-16,10.5896,1.059,-0.98,10.5898
296,2021-06-17,10.5802,1.058,-0.09,10.5798
297,2021-06-18,10.5955,1.0596,0.14,10.5958
298,2021-06-21,10.6292,1.0629,0.32,10.6288
299,2021-06-22,10.6929,1.0693,0.6,10.6928
300,2021-06-23,10.7339,1.0734,0.38,10.7338
301,2021-06-24,10.7465,1.0747,0.12,10.7468
302,2021-06-25,10.7916,1.0792,0.42,10.7918
303,2021-06-28,10.813,1.0813,0.2,10.8128
304,2021-06-29,10.7657,1.0766,-0.44,10.7658
305,2021-06-30,10.7762,1.0776,0.1,10.7758
306,2021-07-01,10.7412,1.0741,-0.32,10.7408
307,2021-07-02,10.696,1.0696,-0.42,10.6958
308,2021-07-05,10.7075,1.0708,0.11,10.7078
309,2021-07-06,10.725,1.0725,0.16,10.7248
310,2021-07-07,10.8035,1.0804,0.73,10.8038
311,2021-07-08,10.8299,1.083,0.24,10.8298
312,2021-07-09,10.8828,1.0883,0.49,10.8828
313,2021-07-12,10.9541,1.0954,0.66,10.9538
314,2021-07-13,11.021,1.1021,0.61,11.0208
315,2021-07-14,10.9851,1.0985,-0.33,10.9848
316,2021-07-15,11.0245,1.1025,0.36,11.0248
317,2021-07-16,11.0372,1.1037,0.12,11.0368
318,2021-07-19,11.004,1.1004,-0.3,11.0038
319,2021-07-20,10.9981,1.0998,-0.05,10.9978
320,2021-07-21,11.0904,1.109,0.84,11.0898
321,2021-07-22,11.1543,1.1154,0.58,11.1538
322,2021-07-23,11.1734,1.1173,0.17,11.1728
323,2021-07-26,11.0967,1.1097,-0.69,11.0968
324,2021-07-27,10.9764,1.0976,-1.08,10.9758
325,2021-07-28,10.9195,1.092,-0.52,10.9198
326,2021-07-29,11.0461,1.1046,1.16,11.0458
327,2021-07-30,11.0658,1.1066,0.18,11.0658
328,2021-08-02,11.1712,1.1171,0.95,11.1708
329,2021-08-03,11.1147,1.1115,-0.51,11.1148
330,2021-08-04,11.203,1.1203,0.79,11.2028
331,2021-08-05,11.179,1.1179,-0.21,11.1788
332,2021-08-06,11.197,1.1197,0.16,11.1968
333,2021-08-09,11.1962,1.1196,-0.01,11.1958
334,2021-08-10,11.2367,1.1237,0.36,11.2368
335,2021-08-11,11.2857,1.1286,0.44,11.2858
336,2021-08-12,11.3051,1.1305,0.17,11.3048
337,2021-08-13,11.3262,1.1326,0.19,11.3258
338,2021-08-16,11.3126,1.1313,-0.12,11.3128
339,2021-08-17,11.195,1.1195,-1.04,11.1948
340,2021-08-18,11.2326,1.1233,0.34,11.2328
341,2021-08-19,11.2292,1.1229,-0.03,11.2288
342,2021-08-20,11.2046,1.1205,-0.22,11.2048
343,2021-08-23,11.2751,1.1275,0.63,11.2748
344,2021-08-24,11.3417,1.1342,0.59,11.3418
345,2021-08-25,11.374,1.1374,0.28,11.3738
346,2021-08-26,11.3653,1.1365,-0.08,11.3648
347,2021-08-27,11.4057,1.1406,0.36,11.4058
348,2021-08-30,11.4601,1.146,0.48,11.4598
349,2021-08-31,11.4907,1.1491,0.27,11.4908
350,2021-09-01,11.5161,1.1516,0.22,11.5158
351,2021-09-02,11.6784,1.1678,1.41,11.6778
352,2021-09-03,11.6573,1.1657,-0.18,11.6568
353,2021-09-06,11.7198,1.172,0.54,11.7198
354,2021-09-07,11.8632,1.1863,1.22,11.8628
355,2021-09-08,11.8922,1.1892,0.24,11.8918
356,2021-09-09,11.9142,1.1914,0.18,11.9138
357,2021-09-10,11.8937,1.1894,-0.17,11.8938
358,2021-09-13,11.9153,1.1915,0.18,11.9148
359,2021-09-14,11.7922,1.1792,-1.03,11.7918
360,2021-09-15,11.7745,1.1775,-0.15,11.7748
361,2021-09-16,11.5971,1.1597,-1.51,11.5968
362,2021-09-17,11.5914,1.1591,-0.05,11.5908
363,2021-09-22,11.6477,1.1648,0.49,11.6478
364,2021-09-23,11.6996,1.17,0.45,11.6998
365,2021-09-24,11.61,1.161,-0.77,11.6098
366,2021-09-27,11.4514,1.1451,-1.37,11.4508
367,2021-09-28,11.4977,1.1498,0.4,11.4978
368,2021-09-29,11.3347,1.1335,-1.42,11.3348
369,2021-09-30,11.4597,1.146,1.1,11.4598
370,2021-10-08,11.4522,1.1452,-0.07,11.4518
371,2021-10-11,11.4343,1.1434,-0.16,11.4338
372,2021-10-12,11.2735,1.1274,-1.41,11.2738
373,2021-10-13,11.2588,1.1259,-0.13,11.2588
374,2021-10-14,11.2972,1.1297,0.34,11.2968
375,2021-10-15,11.3515,1.1352,0.48,11.3518
376,2021-10-18,11.4141,1.1414,0.55,11.4138
377,2021-10-19,11.4826,1.1483,0.6,11.4828
378,2021-10-20,11.487,1.1487,0.04,11.4868
379,2021-10-21,11.4856,1.1486,-0.01,11.4858
380,2021-10-22,11.4312,1.1431,-0.47,11.4308
381,2021-10-25,11.4888,1.1489,0.5,11.4888
382,2021-10-26,11.4988,1.1499,0.09,11.4988
383,2021-10-27,11.4709,1.1471,-0.24,11.4708
384,2021-10-28,11.3801,1.138,-0.79,11.3798
385,2021-10-29,11.448,1.1448,0.6,11.4478
386,2021-11-01,11.5328,1.1533,0.74,11.5328
387,2021-11-02,11.4784,1.1478,-0.47,11.4778
388,2021-11-03,11.5069,1.1507,0.25,11.5068
389,2021-11-04,11.5848,1.1585,0.68,11.5848
390,2021-11-05,11.5023,1.1502,-0.71,11.5018
391,2021-11-08,11.5465,1.1547,0.38,11.5468
392,2021-11-09,11.6061,1.1606,0.52,11.6058
393,2021-11-10,11.6058,1.1606,0.0,11.6058
394,2021-11-11,11.7091,1.1709,0.89,11.7088
395,2021-11-12,11.776,1.1776,0.57,11.7758
396,2021-11-15,11.7496,1.175,-0.22,11.7498
397,2021-11-16,11.6834,1.1683,-0.56,11.6828
398,2021-11-17,11.7267,1.1727,0.37,11.7268
399,2021-11-18,11.7348,1.1735,0.07,11.7348
400,2021-11-19,11.8256,1.1826,0.77,11.8258
401,2021-11-22,11.9207,1.1921,0.8,11.9208
402,2021-11-23,11.9076,1.1908,-0.11,11.9078
403,2021-11-24,11.9039,1.1904,-0.03,11.9038
404,2021-11-25,11.8931,1.1893,-0.09,11.8928
405,2021-11-26,11.8995,1.19,0.05,11.8998
406,2021-11-29,11.9619,1.1962,0.52,11.9618
407,2021-11-30,11.972,1.1972,0.08,11.9718
408,2021-12-01,12.0257,1.2026,0.45,12.0258
409,2021-12-02,12.0426,1.2043,0.14,12.0428
410,2021-12-03,12.1066,1.2107,0.53,12.1068
411,2021-12-06,12.002,1.2002,-0.86,12.0018
412,2021-12-07,11.8497,1.185,-1.27,11.8498
413,2021-12-08,11.939,1.1939,0.75,11.9388
414,2021-12-09,12.0166,1.2017,0.65,12.0168
415,2021-12-10,12.04,1.204,0.19,12.0398
416,2021-12-13,12.0853,1.2085,0.38,12.0848
417,2021-12-14,12.0358,1.2036,-0.41,12.0358
418,2021-12-15,12.0461,1.2046,0.09,12.0458
419,2021-12-16,12.0877,1.2088,0.35,12.0878
420,2021-12-17,12.0688,1.2069,-0.16,12.0688
421,2021-12-20,11.9748,1.1975,-0.78,11.9748
422,2021-12-21,12.0548,1.2055,0.67,12.0548
423,2021-12-22,12.1134,1.2113,0.49,12.1128
424,2021-12-23,12.1828,1.2183,0.57,12.1828
425,2021-12-24,12.1503,1.215,-0.27,12.1498
426,2021-12-27,12.1015,1.2102,-0.4,12.1018
427,2021-12-28,12.1086,1.2109,0.06,12.1088
428,2021-12-29,12.0701,1.207,-0.32,12.0698
429,2021-12-30,12.1218,1.2122,0.43,12.1218
430,2021-12-31,12.1933,1.2193,0.59,12.1928
431,2022-01-04,12.2221,1.2222,0.24,12.2218
432,2022-01-05,12.1379,1.2138,-0.69,12.1378
433,2022-01-06,12.1591,1.2159,0.17,12.1588
434,2022-01-07,12.141,1.2141,-0.15,12.1408
435,2022-01-10,12.1814,1.2181,0.33,12.1808
436,2022-01-11,12.1095,1.211,-0.59,12.1098
437,2022-01-12,12.1832,1.2183,0.61,12.1828
438,2022-01-13,12.094,1.2094,-0.73,12.0938
439,2022-01-14,11.9969,1.1997,-0.8,11.9968
440,2022-01-17,12.0818,1.2082,0.71,12.0818
441,2022-01-18,12.1254,1.2125,0.36,12.1248
442,2022-01-19,12.1387,1.2139,0.11,12.1388
443,2022-01-20,12.1627,1.2163,0.2,12.1628
444,2022-01-21,12.1111,1.2111,-0.42,12.1108
445,2022-01-24,12.1348,1.2135,0.2,12.1348
446,2022-01-25,11.9865,1.1987,-1.22,11.9868
447,2022-01-26,12.0366,1.2037,0.42,12.0368
448,2022-01-27,11.9367,1.1937,-0.83,11.9368
449,2022-01-28,11.9265,1.1927,-0.09,11.9268
450,2022-02-07,12.0344,1.2034,0.9,12.0338
451,2022-02-08,12.0554,1.2055,0.17,12.0548
452,2022-02-09,12.1678,1.2168,0.93,12.1678
453,2022-02-10,12.2067,1.2207,0.32,12.2068
454,2022-02-11,12.1356,1.2136,-0.58,12.1358
455,2022-02-14,11.7819,1.1782,-2.91,11.7818
456,2022-02-15,11.6091,1.1609,-1.47,11.6088
457,2022-02-16,11.6697,1.167,0.52,11.6698
458,2022-02-17,11.6966,1.1697,0.23,11.6968
459,2022-02-18,11.7831,1.1783,0.74,11.7828
460,2022-02-21,11.8161,1.1816,0.28,11.8158
461,2022-02-22,11.7461,1.1746,-0.59,11.7458
462,2022-02-23,11.8314,1.1831,0.73,11.8308
463,2022-02-24,11.772,1.1772,-0.5,11.7718
464,2022-02-25,11.8064,1.1806,0.29,11.8058
465,2022-02-28,11.8267,1.1827,0.17,11.8268
466,2022-03-01,11.8577,1.1858,0.26,11.8578
467,2022-03-02,11.8267,1.1827,-0.26,11.8268
468,2022-03-03,11.7715,1.1772,-0.47,11.7718
469,2022-03-04,11.6516,1.1652,-1.02,11.6518
470,2022-03-07,11.42,1.142,-1.99,11.4198
471,2022-03-08,11.2078,1.1208,-1.86,11.2078
472,2022-03-09,11.1288,1.1129,-0.7,11.1288
473,2022-03-10,11.2684,1.1268,1.25,11.2678
474,2022-03-11,11.2711,1.1271,0.02,11.2708
475,2022-03-14,11.1998,1.12,-0.63,11.1998
476,2022-03-15,11.0156,1.1016,-1.64,11.0158
477,2022-03-16,11.2124,1.1212,1.79,11.2118
478,2022-03-17,11.2797,1.128,0.6,11.2798
479,2022-03-18,11.3573,1.1357,0.69,11.3568
480,2022-03-21,11.3608,1.1361,0.03,11.3608
481,2022-03-22,11.3516,1.1352,-0.08,11.3518
482,2022-03-23,11.3133,1.1313,-0.34,11.3128
483,2022-03-24,11.2071,1.1207,-0.94,11.2068
484,2022-03-25,11.1163,1.1116,-0.81,11.1158
485,2022-03-28,11.0763,1.1076,-0.36,11.0758
486,2022-03-29,11.0647,1.1065,-0.1,11.0648
487,2022-03-30,11.198,1.1198,1.2,11.1978
488,2022-03-31,11.1909,1.1191,-0.06,11.1908
489,2022-04-01,11.3026,1.1303,1.0,11.3028
490,2022-04-06,11.3281,1.1328,0.23,11.3278
491,2022-04-07,11.246,1.1246,-0.72,11.2458
492,2022-04-08,11.2601,1.126,0.13,11.2598
493,2022-04-11,11.1599,1.116,-0.89,11.1598
