,date,unit,accu,change_rate,accu_qfq
191,2022-06-16,0.8764,0.8764,-0.6,0.8764
192,2022-06-15,0.8817,0.8817,1.67,0.8817
193,2022-06-14,0.8672,0.8672,0.54,0.8672
194,2022-06-13,0.8625,0.8625,-1.97,0.8625
195,2022-06-10,0.8798,0.8798,1.69,0.8798
196,2022-06-09,0.8652,0.8652,-1.27,0.8652
197,2022-06-08,0.8763,0.8763,1.14,0.8763
198,2022-06-07,0.8664,0.8664,0.41,0.8664
199,2022-06-06,0.8629,0.8629,2.49,0.8629
200,2022-06-02,0.8419,0.8419,-0.11,0.8419
201,2022-06-01,0.8428,0.8428,0.05,0.8428
202,2022-05-31,0.8424,0.8424,1.62,0.8424
203,2022-05-30,0.829,0.829,1.15,0.829
204,2022-05-27,0.8196,0.8196,0.61,0.8196
205,2022-05-26,0.8146,0.8146,0.09,0.8146
206,2022-05-25,0.8139,0.8139,0.39,0.8139
207,2022-05-24,0.8107,0.8107,-2.35,0.8107
208,2022-05-23,0.8302,0.8302,-1.08,0.8302
209,2022-05-20,0.8393,0.8393,2.38,0.8393
210,2022-05-19,0.8198,0.8198,0.05,0.8198
211,2022-05-18,0.8194,0.8194,-0.65,0.8194
212,2022-05-17,0.8248,0.8248,1.79,0.8248
213,2022-05-16,0.8103,0.8103,-0.98,0.8103
214,2022-05-13,0.8183,0.8183,1.09,0.8183
215,2022-05-12,0.8095,0.8095,-0.8,0.8095
216,2022-05-11,0.816,0.816,2.35,0.816
217,2022-05-10,0.7973,0.7973,1.03,0.7973
218,2022-05-09,0.7892,0.7892,-1.24,0.7892
219,2022-05-06,0.7991,0.7991,-2.86,0.7991
220,2022-05-05,0.8226,0.8226,-0.65,0.8226
221,2022-04-29,0.828,0.828,1.93,0.828
222,2022-04-28,0.8123,0.8123,1.08,0.8123
223,2022-04-27,0.8036,0.8036,3.08,0.8036
224,2022-04-26,0.7796,0.7796,0.15,0.7796
225,2022-04-25,0.7784,0.7784,-5.03,0.7784
226,2022-04-22,0.8196,0.8196,0.75,0.8196
227,2022-04-21,0.8135,0.8135,-1.56,0.8135
228,2022-04-20,0.8264,0.8264,-1.96,0.8264
229,2022-04-19,0.8429,0.8429,-1.01,0.8429
230,2022-04-18,0.8515,0.8515,-0.69,0.8515
231,2022-04-15,0.8574,0.8574,-0.41,0.8574
232,2022-04-14,0.8609,0.8609,1.06,0.8609
233,2022-04-13,0.8519,0.8519,-0.35,0.8519
234,2022-04-12,0.8549,0.8549,1.91,0.8549
235,2022-04-11,0.8389,0.8389,-2.88,0.8389
236,2022-04-08,0.8638,0.8638,0.61,0.8638
237,2022-04-07,0.8586,0.8586,-0.98,0.8586
238,2022-04-06,0.8671,0.8671,-0.62,0.8671
239,2022-04-01,0.8725,0.8725,1.73,0.8725
240,2022-03-31,0.8577,0.8577,-0.76,0.8577
241,2022-03-30,0.8643,0.8643,3.39,0.8643
242,2022-03-29,0.836,0.836,-0.48,0.836
243,2022-03-28,0.84,0.84,-0.84,0.84
244,2022-03-25,0.8471,0.8471,-2.23,0.8471
245,2022-03-24,0.8664,0.8664,-0.39,0.8664
246,2022-03-23,0.8698,0.8698,0.59,0.8698
247,2022-03-22,0.8647,0.8647,-0.21,0.8647
248,2022-03-21,0.8665,0.8665,-0.2,0.8665
249,2022-03-18,0.8682,0.8682,0.46,0.8682
250,2022-03-17,0.8642,0.8642,2.55,0.8642
251,2022-03-16,0.8427,0.8427,4.98,0.8427
252,2022-03-15,0.8027,0.8027,-4.58,0.8027
253,2022-03-14,0.8412,0.8412,-3.52,0.8412
254,2022-03-11,0.8719,0.8719,-0.15,0.8719
255,2022-03-10,0.8732,0.8732,1.61,0.8732
256,2022-03-09,0.8594,0.8594,-0.27,0.8594
257,2022-03-08,0.8617,0.8617,-1.36,0.8617
258,2022-03-07,0.8736,0.8736,-3.54,0.8736
259,2022-03-04,0.9057,0.9057,-1.74,0.9057
260,2022-03-03,0.9217,0.9217,-0.52,0.9217
261,2022-03-02,0.9265,0.9265,-1.33,0.9265
262,2022-03-01,0.939,0.939,0.89,0.939
263,2022-02-28,0.9307,0.9307,0.43,0.9307
264,2022-02-25,0.9267,0.9267,1.26,0.9267
265,2022-02-24,0.9152,0.9152,-1.87,0.9152
266,2022-02-23,0.9326,0.9326,0.97,0.9326
267,2022-02-22,0.9236,0.9236,-1.4,0.9236
268,2022-02-21,0.9367,0.9367,-0.82,0.9367
269,2022-02-18,0.9444,0.9444,0.31,0.9444
270,2022-02-17,0.9415,0.9415,0.41,0.9415
271,2022-02-16,0.9377,0.9377,0.35,0.9377
272,2022-02-15,0.9344,0.9344,1.34,0.9344
273,2022-02-14,0.922,0.922,-0.49,0.922
274,2022-02-11,0.9265,0.9265,-1.06,0.9265
275,2022-02-10,0.9364,0.9364,-0.4,0.9364
276,2022-02-09,0.9402,0.9402,0.87,0.9402
277,2022-02-08,0.9321,0.9321,-1.26,0.9321
278,2022-02-07,0.944,0.944,1.67,0.944
279,2022-01-28,0.9285,0.9285,-1.51,0.9285
280,2022-01-27,0.9427,0.9427,-1.72,0.9427
281,2022-01-26,0.9592,0.9592,0.93,0.9592
282,2022-01-25,0.9504,0.9504,-2.13,0.9504
283,2022-01-24,0.9711,0.9711,0.2,0.9711
284,2022-01-21,0.9692,0.9692,-0.77,0.9692
285,2022-01-20,0.9767,0.9767,1.23,0.9767
286,2022-01-19,0.9648,0.9648,-0.85,0.9648
287,2022-01-18,0.9731,0.9731,0.88,0.9731
288,2022-01-17,0.9646,0.9646,0.99,0.9646
289,2022-01-14,0.9551,0.9551,-0.57,0.9551
290,2022-01-13,0.9606,0.9606,-1.61,0.9606
291,2022-01-12,0.9763,0.9763,1.52,0.9763
292,2022-01-11,0.9617,0.9617,-0.92,0.9617
293,2022-01-10,0.9706,0.9706,0.25,0.9706
294,2022-01-07,0.9682,0.9682,0.02,0.9682
295,2022-01-06,0.968,0.968,-1.5,0.968
296,2022-01-05,0.9827,0.9827,-1.33,0.9827
297,2022-01-04,0.9959,0.9959,-0.38,0.9959
298,2021-12-31,0.9997,0.9997,0.3,0.9997
299,2021-12-30,0.9967,0.9967,0.71,0.9967
300,2021-12-29,0.9897,0.9897,-1.73,0.9897
301,2021-12-28,1.0071,1.0071,0.78,1.0071
302,2021-12-27,0.9993,0.9993,-0.13,0.9993
303,2021-12-24,1.0006,1.0006,-0.63,1.0006
304,2021-12-23,1.0069,1.0069,0.81,1.0069
305,2021-12-22,0.9988,0.9988,0.29,0.9988
306,2021-12-21,0.9959,0.9959,0.48,0.9959
307,2021-12-20,0.9911,0.9911,-1.39,0.9911
308,2021-12-17,1.0051,1.0051,-1.69,1.0051
309,2021-12-16,1.0224,1.0224,0.48,1.0224
310,2021-12-15,1.0175,1.0175,-0.99,1.0175
311,2021-12-14,1.0277,1.0277,-0.81,1.0277
312,2021-12-13,1.0361,1.0361,0.74,1.0361
313,2021-12-10,1.0285,1.0285,-0.09,1.0285
314,2021-12-09,1.0294,1.0294,1.76,1.0294
315,2021-12-08,1.0116,1.0116,1.64,1.0116
316,2021-12-07,0.9953,0.9953,0.35,0.9953
317,2021-12-06,0.9918,0.9918,-0.41,0.9918
318,2021-12-03,0.9959,0.9959,0.82,0.9959
319,2021-12-02,0.9878,0.9878,0.55,0.9878
320,2021-12-01,0.9824,0.9824,-0.24,0.9824
321,2021-11-30,0.9848,0.9848,-0.82,0.9848
322,2021-11-29,0.9929,0.9929,0.4,0.9929
323,2021-11-26,0.9889,0.9889,-0.72,0.9889
324,2021-11-25,0.9961,0.9961,-0.6,0.9961
325,2021-11-24,1.0021,1.0021,-0.09,1.0021
326,2021-11-23,1.003,1.003,-0.19,1.003
327,2021-11-22,1.0049,1.0049,0.75,1.0049
328,2021-11-19,0.9974,0.9974,1.44,0.9974
329,2021-11-18,0.9832,0.9832,-1.02,0.9832
330,2021-11-17,0.9933,0.9933,-0.06,0.9933
331,2021-11-16,0.9939,0.9939,0.41,0.9939
332,2021-11-15,0.9898,0.9898,-0.38,0.9898
333,2021-11-12,0.9936,0.9936,-0.72,0.9936
334,2021-11-11,1.0008,1.0008,1.66,1.0008
335,2021-11-10,0.9845,0.9845,-0.74,0.9845
336,2021-11-09,0.9918,0.9918,-0.25,0.9918
337,2021-11-08,0.9943,0.9943,0.06,0.9943
338,2021-11-05,0.9937,0.9937,,0.9937
339,2021-11-01,0.9999,0.9999,-0.01,0.9999
340,2021-10-29,1.0,1.0,,1.0
